ID,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Education
FLP22031,238000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22032,253000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22033,145000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22034,155000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22035,150000,5,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22036,125000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22037,408000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22038,190000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22039,340000,22,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22040,368000,5,5,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22041,164000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22042,90000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22043,140000,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22044,190000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22045,133000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22046,220000,2,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22047,201000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22048,192000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22049,140000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22050,229000,4,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22051,95000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22052,176000,8,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22053,240000,7,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22054,230000,4,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22055,73000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22056,190000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22057,169000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22058,190000,3,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22059,211000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22060,151000,6,1.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22061,220000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22062,300000,20,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22063,251000,16,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22064,217000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22065,170000,1,0.3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22066,286000,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22067,276000,4,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22068,136000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22069,488000,6,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22070,210000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22071,90000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22072,123000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22073,170000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22074,185000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22075,120000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22076,160000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22077,209000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22078,100000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22079,180000,5,2,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22080,165000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22081,245000,3,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22082,188000,17,9,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22083,252000,11,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22084,495000,16,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22085,148000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22086,150000,8,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22087,383000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22088,75000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22089,401000,15,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22090,106000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22091,380000,20,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22092,206000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22093,90000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22094,83000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22095,400000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22096,106000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22097,190000,17,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22098,253000,12,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22099,242000,10,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22100,295000,15,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22101,405000,19,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22102,307000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22103,175000,13,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22104,155000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22105,505000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22106,210000,6,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22107,90000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22108,222000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22109,185000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22110,98000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22111,450000,20,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22112,135000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22113,206000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22114,150000,1,0,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22115,205000,5,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22116,231000,5,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22117,137000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22118,256000,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22119,150000,5,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22120,90000,8,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22121,225000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22122,190000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22123,378000,21,11,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22124,405000,13,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22125,280000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22126,150000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22127,355000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22128,225000,7,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22129,350000,10,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22130,165000,5,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22131,415000,11,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22132,291000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22133,340000,10,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22134,169000,0,0.33,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22135,445000,9,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22136,775000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22137,210000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22138,138000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22139,331000,9,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22140,114000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22141,135000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22142,215000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22143,130000,13,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22144,281000,16,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22145,151000,6,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22146,250000,20,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22147,305000,16,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22148,90000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22149,150000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22150,476000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22151,217000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22152,210000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22153,240000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22154,310000,18,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22155,165000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22156,145000,10,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22157,256000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22158,583000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22159,152000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22160,370000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22161,110000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22162,320000,12,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22163,132000,10,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22164,180000,10,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22165,99000,0,0.25,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22166,230000,10,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22167,220000,2,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22168,287000,2,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22169,158000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22170,290000,8,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22171,195000,7,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22172,235000,8,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22173,206000,4,1.5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22174,158000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22175,317000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22176,171000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22177,150000,14,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22178,130000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22179,360000,16,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22180,284000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22181,300000,14,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22182,600000,22,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22183,179000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22184,1200000,15,12,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22185,190000,6,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22186,300000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22187,155000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22188,165000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22189,151000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22190,125000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22191,250000,7,2.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22192,132000,7,4,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22193,248000,14,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22194,178000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22195,92000,2,2,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22196,175000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22197,101000,10,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22198,212000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22199,270000,15,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22200,161000,10,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22201,185000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22202,418000,18,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22203,237000,10,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22204,185000,4,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22205,395000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22206,100000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22207,196000,5,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22208,173000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22209,145000,18,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22210,134000,4,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22211,123000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22212,65000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22213,190000,1,1,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22214,310000,5,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22215,190000,7,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22216,208000,7,1.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22217,405000,20,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22218,210000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22219,220000,6,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22220,275000,9,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22221,108000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22222,167000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22223,180000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22224,588000,17,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22225,140000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22226,125000,1,1,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22227,185000,1,1,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22228,175000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22229,133000,10,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22230,327000,20,20,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22231,315000,15,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22232,280000,15,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22233,590000,6,0,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP22234,150000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22235,230000,6,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22236,115000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22237,133000,6,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22238,203000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22239,445000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22240,164000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22241,251000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22242,140000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22243,175000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22244,107000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22245,510000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22246,222000,15,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22247,427000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22248,295000,7,0.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22249,246000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22250,181000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22251,230000,6,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22252,191000,4,3.3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22253,188000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22254,143000,12,12,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22255,161000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22256,112000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22257,166000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22258,245000,6,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22259,200000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22260,209000,9,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22261,224000,4,2.5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22262,240000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22263,185000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22264,125000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22265,138000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22266,630000,24,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22267,276000,10,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22268,166000,0,0.25,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22269,187000,20,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22270,230000,6,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22271,185000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22272,188000,15,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22273,150000,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22274,180000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22275,300000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22276,212000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22277,110000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22278,239000,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22279,100000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22280,332000,11,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22281,172000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22282,225000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22283,165000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22284,215000,12,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22285,300000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22286,255000,9,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22287,329000,7,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22288,110000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22289,161000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22290,170000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22291,238000,6,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22292,171000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22293,279000,9,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22294,176000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22295,110000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22296,251000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22297,300000,14,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22298,160000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22299,266000,25,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22300,231000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22301,500000,12,10,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22302,238000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22303,730000,12,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22304,71000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22305,240000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22306,294000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22307,378000,7,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22308,380000,20,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22309,161000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22310,246000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22311,180000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22312,100000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22313,355000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22314,125000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22315,145000,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22316,230000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22317,110000,6,6,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22318,205000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22319,210000,8,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22320,240000,20,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22321,200000,17,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22322,283000,6,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22323,90000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22324,400000,15,1.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22325,150000,10,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22326,300000,12,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22327,206000,8,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22328,400000,10,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22329,135000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22330,333000,10,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22331,570000,25,12,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22332,111000,2,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22333,300000,15,8,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22334,86000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22335,588000,12,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22336,175000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22337,490000,8,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22338,221000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22339,200000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22340,310000,12,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22341,185000,4,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22342,210000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22343,403000,12,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22344,203000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22345,150000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22346,184000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22347,180000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22348,167000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22349,142000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22350,113000,2,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22351,370000,21,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22352,226000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22353,150000,15,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22354,220000,15,15,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22355,425000,18,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22356,102000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22357,270000,15,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22358,137000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22359,290000,10,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22360,221000,4,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22361,210000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22362,300000,10,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22363,187000,6,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22364,246000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22365,182000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22366,394000,14,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22367,105000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22368,170000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22369,110000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22370,307000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22371,245000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22372,370000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22373,775000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22374,750000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22375,168000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22376,165000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22377,202000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22378,225000,13,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22379,251000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22380,360000,20,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22381,256000,15,2.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22382,420000,5,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP22383,187000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP22384,505000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP22385,204000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
